ID,City,City_Development_Index,Gender,Education,Major,Experience,Company_Size,Company_Type,Previous_Job,Training_Hours,Target
20025,City_No_103,0.92,Male,Masters,STEM,10,10000+,Pvt Ltd,>4,23,1
3246,City_No_100,0.887,Male,,,14,,,1,43,1
1435,City_No_103,0.92,,High School,,,,,,4,0
9960,City_No_61,0.913,,Graduate,STEM,17,100-500,Pvt Ltd,>4,34,0
3343,City_No_100,0.887,Male,Graduate,STEM,>20,,,1,76,0
28152,City_No_160,0.92,Male,Masters,Humanities,>20,10/49,NGO,>4,278,0
18554,City_No_138,0.836,Male,Graduate,STEM,9,10/49,Pvt Ltd,1,86,0
30402,City_No_114,0.926,Male,Masters,STEM,8,50-99,Pvt Ltd,1,20,0
13285,City_No_41,0.8270000000000001,Male,Graduate,STEM,>20,50-99,Pvt Ltd,>4,118,0
4510,City_No_75,0.939,Male,High School,,3,,,never,9,0
6860,City_No_21,0.624,,Masters,STEM,7,10/49,Pvt Ltd,never,70,1
15782,City_No_103,0.92,,Graduate,STEM,16,100-500,Pvt Ltd,1,23,0
7414,City_No_114,0.926,Male,Masters,STEM,15,50-99,Pvt Ltd,1,39,0
11822,City_No_160,0.92,Male,High School,,4,,,1,153,1
21824,City_No_160,0.92,,Masters,STEM,16,,,,91,1
14322,City_No_21,0.624,Male,Graduate,STEM,4,10/49,Pvt Ltd,1,105,0
33327,City_No_114,0.926,Male,Graduate,STEM,>20,,,>4,70,0
8611,City_No_103,0.92,Male,Graduate,STEM,>20,500-999,Pvt Ltd,>4,188,1
22463,City_No_21,0.624,Male,Masters,STEM,7,100-500,Pvt Ltd,4,104,1
9435,City_No_103,0.92,,Graduate,STEM,4,10000+,Pvt Ltd,1,22,0
694,City_No_114,0.926,Male,High School,,8,10/49,,>4,29,0
14095,City_No_64,0.6659999999999999,Male,Graduate,Humanities,2,100-500,Pvt Ltd,2,14,1
27285,City_No_55,0.7390000000000001,Male,Graduate,STEM,>20,<10,Pvt Ltd,>4,12,0
14652,City_No_75,0.939,Male,Primary School,,2,,,never,103,0
1432,City_No_103,0.92,Male,Phd,STEM,14,10000+,Pvt Ltd,1,54,0
10286,City_No_114,0.926,Male,Graduate,STEM,10,100-500,Pvt Ltd,1,4,1
16634,City_No_103,0.92,Male,Masters,STEM,>20,50-99,,3,32,0
24070,City_No_103,0.92,Male,Graduate,STEM,8,50-99,Funded Startup,4,33,0
24247,City_No_21,0.624,,Graduate,STEM,3,10000+,Pvt Ltd,never,63,0
17874,City_No_141,0.763,Male,Graduate,STEM,9,100-500,Pvt Ltd,1,68,0
2841,City_No_67,0.855,Male,Masters,STEM,>20,50-99,Funded Startup,1,55,0
337,City_No_103,0.92,Male,Masters,Business Degree,>20,1000-4999,Pvt Ltd,3,16,0
3625,City_No_160,0.92,Male,Masters,Humanities,>20,50-99,Pvt Ltd,1,30,0
1789,City_No_21,0.624,,Graduate,STEM,<1,100-500,Pvt Ltd,1,83,0
22166,City_No_160,0.92,,,,17,,,2,87,0
12968,City_No_103,0.92,Male,Graduate,Arts,10,10/49,Pvt Ltd,2,80,0
12237,City_No_136,0.897,Male,Graduate,STEM,7,<10,Pvt Ltd,3,27,0
31971,City_No_103,0.92,Male,Graduate,STEM,19,500-999,Pvt Ltd,>4,16,0
9398,City_No_103,0.92,Male,Masters,STEM,7,10000+,Public Sector,1,56,1
7737,City_No_45,0.89,,High School,,14,50-99,Pvt Ltd,1,24,0
18771,City_No_114,0.926,,Masters,STEM,8,100-500,Pvt Ltd,4,53,0
15190,City_No_16,0.91,Male,Masters,STEM,13,,Public Sector,1,57,1
17143,City_No_103,0.92,Female,Graduate,STEM,20,100-500,Pvt Ltd,>4,130,0
10610,City_No_114,0.926,Male,High School,,7,,,2,43,0
574,City_No_103,0.92,Male,Masters,STEM,9,,,1,198,1
11998,City_No_128,0.527,,Masters,STEM,9,,,never,29,1
23788,City_No_16,0.91,Male,Graduate,STEM,>20,,,1,46,0
21284,City_No_75,0.939,Male,Graduate,STEM,4,5000-9999,Pvt Ltd,1,109,0
2447,City_No_102,0.804,Male,Masters,STEM,2,,,1,2,1
6954,City_No_27,0.848,,Graduate,STEM,9,50-99,Pvt Ltd,1,103,0
17716,City_No_103,0.92,Male,Graduate,Humanities,>20,100-500,Pvt Ltd,>4,94,0
29591,City_No_134,0.698,,Graduate,STEM,<1,500-999,NGO,>4,6,0
5711,City_No_16,0.91,Male,Graduate,STEM,>20,50-99,Pvt Ltd,>4,162,0
28830,City_No_21,0.624,Male,Graduate,STEM,6,,,never,21,1
3496,City_No_103,0.92,Other,Graduate,STEM,6,50-99,Pvt Ltd,never,48,0
32048,City_No_21,0.624,Male,Graduate,STEM,9,50-99,Funded Startup,2,118,0
10056,City_No_103,0.92,Male,Graduate,STEM,11,,Pvt Ltd,1,37,0
22012,City_No_90,0.698,Male,Masters,STEM,16,,,3,70,0
3355,City_No_159,0.843,Male,Graduate,STEM,>20,10000+,Public Sector,>4,12,0
1301,City_No_103,0.92,Male,Graduate,STEM,>20,1000-4999,NGO,1,117,0
2753,City_No_21,0.624,Male,Masters,STEM,8,1000-4999,Pvt Ltd,never,78,1
13528,City_No_24,0.698,Male,Graduate,STEM,7,50-99,Funded Startup,3,51,0
22389,City_No_103,0.92,Female,Masters,STEM,10,1000-4999,Public Sector,1,20,1
29048,City_No_103,0.92,Other,Graduate,STEM,<1,,,2,55,1
3816,City_No_138,0.836,Male,Masters,STEM,,500-999,,1,21,0
19609,City_No_114,0.926,Male,Masters,STEM,10,50-99,Pvt Ltd,1,9,0
26775,City_No_16,0.91,Male,Graduate,STEM,>20,100-500,Pvt Ltd,>4,114,0
21070,City_No_90,0.698,,Graduate,STEM,3,,,1,96,1
27128,City_No_103,0.92,Male,Masters,STEM,9,,Public Sector,never,166,0
8296,City_No_103,0.92,Male,Masters,STEM,10,10000+,Pvt Ltd,2,99,0
18595,City_No_145,0.555,,Graduate,STEM,2,,,1,3,0
31346,City_No_103,0.92,Female,Phd,Humanities,>20,1000-4999,NGO,4,214,1
16847,City_No_21,0.624,,Masters,STEM,7,5000-9999,Pvt Ltd,1,37,1
25087,City_No_114,0.926,,Graduate,STEM,16,1000-4999,,2,60,0
33176,City_No_7,0.647,Male,Masters,STEM,10,50-99,Pvt Ltd,1,74,0
16899,City_No_136,0.897,,Graduate,STEM,4,,,,25,0
24506,City_No_50,0.8959999999999999,Male,Masters,STEM,>20,,,>4,26,0
27454,City_No_67,0.855,Male,High School,,10,<10,Pvt Ltd,1,145,0
25832,City_No_103,0.92,Male,Graduate,STEM,17,100-500,Funded Startup,1,70,0
1472,City_No_75,0.939,Male,Graduate,STEM,>20,10000+,Pvt Ltd,>4,102,0
12178,City_No_21,0.624,Male,Graduate,STEM,5,50-99,Pvt Ltd,1,168,1
13828,City_No_16,0.91,Male,Graduate,STEM,>20,100-500,Pvt Ltd,>4,83,0
11341,City_No_173,0.878,Male,Masters,STEM,13,10000+,Pvt Ltd,3,28,0
4402,City_No_103,0.92,Male,Graduate,Business Degree,>20,,,>4,7,0
1300,City_No_160,0.92,,High School,,4,10/49,Pvt Ltd,,108,0
5680,City_No_67,0.855,Male,Masters,STEM,17,,,1,9,0
20106,City_No_73,0.754,,High School,,2,<10,Pvt Ltd,1,37,0
5730,City_No_67,0.855,Male,Masters,STEM,6,10000+,Pvt Ltd,3,37,0
4200,City_No_103,0.92,Male,Graduate,STEM,6,10000+,Pvt Ltd,3,170,0
33315,City_No_114,0.926,Male,Graduate,STEM,5,50-99,Pvt Ltd,1,18,0
3855,City_No_103,0.92,Female,Graduate,STEM,14,100-500,,never,147,0
4837,City_No_114,0.926,,Masters,STEM,8,10/49,Pvt Ltd,>4,9,1
24159,City_No_160,0.92,,Graduate,STEM,7,100-500,Pvt Ltd,1,157,0
28184,City_No_21,0.624,Male,Graduate,STEM,<1,100-500,Pvt Ltd,never,284,1
17861,City_No_21,0.624,Male,Graduate,STEM,6,,,1,34,1
16172,City_No_73,0.754,,Primary School,,3,,,never,109,0
30882,City_No_114,0.926,Female,Graduate,STEM,9,<10,Pvt Ltd,1,56,0
11326,City_No_103,0.92,Male,,,3,,,never,92,0
24006,City_No_21,0.624,Male,Graduate,STEM,3,,,never,180,1
22459,City_No_21,0.624,,Masters,Other,4,100-500,Pvt Ltd,1,3,0
11180,City_No_105,0.794,Male,High School,,9,50-99,,>4,104,0
7169,City_No_103,0.92,Male,Graduate,STEM,4,1000-4999,NGO,4,23,0
33191,City_No_21,0.624,,Graduate,STEM,2,,Pvt Ltd,never,8,0
6682,City_No_71,0.884,,Graduate,STEM,15,50-99,Pvt Ltd,3,86,1
3495,City_No_160,0.92,Male,Graduate,STEM,13,<10,Pvt Ltd,>4,34,0
6210,City_No_16,0.91,Male,High School,,11,10000+,Pvt Ltd,>4,42,0
32073,City_No_114,0.926,Male,Graduate,STEM,9,10000+,Pvt Ltd,2,74,0
21365,City_No_90,0.698,,Graduate,STEM,4,,,never,23,1
19528,City_No_21,0.624,Male,Masters,STEM,8,50-99,Public Sector,1,18,0
26826,City_No_103,0.92,Male,Masters,STEM,>20,10/49,Pvt Ltd,>4,7,0
3667,City_No_14,0.698,Male,Graduate,STEM,2,100-500,Pvt Ltd,1,10,0
24291,City_No_16,0.91,Male,Masters,STEM,13,100-500,Pvt Ltd,2,328,0
5957,City_No_23,0.899,Male,Graduate,STEM,15,10000+,Pvt Ltd,2,6,0
25564,City_No_103,0.92,Male,Graduate,STEM,<1,50-99,,1,53,0
12357,City_No_173,0.878,Male,Graduate,STEM,>20,,,4,60,1
6243,City_No_103,0.92,,Graduate,STEM,8,10/49,Funded Startup,4,77,0
276,City_No_16,0.91,Male,High School,,10,,,1,51,0
8951,City_No_103,0.92,Female,Graduate,Humanities,<1,,,3,37,1
14291,City_No_103,0.92,,High School,,4,500-999,Pvt Ltd,1,21,0
26403,City_No_11,0.55,,,,16,50-99,Public Sector,2,146,1
18802,City_No_114,0.926,Male,Graduate,Humanities,14,,,1,24,1
327,City_No_103,0.92,,Graduate,STEM,2,500-999,Other,1,78,1
11515,City_No_16,0.91,Male,High School,,>20,,,1,40,0
7997,City_No_11,0.55,,,,6,10/49,Pvt Ltd,3,56,1
28091,City_No_103,0.92,Male,Graduate,STEM,>20,10000+,Pvt Ltd,4,57,0
16442,City_No_21,0.624,,Masters,STEM,7,,,1,102,0
15334,City_No_99,0.915,Male,Masters,STEM,9,10000+,Public Sector,2,68,1
18167,City_No_138,0.836,Male,Graduate,STEM,13,50-99,Pvt Ltd,3,20,0
31341,City_No_23,0.899,,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,94,0
30518,City_No_160,0.92,Male,Graduate,STEM,10,500-999,,1,50,0
22549,City_No_67,0.855,Male,Graduate,STEM,9,,Pvt Ltd,3,38,0
26766,City_No_61,0.913,,Graduate,STEM,13,50-99,Pvt Ltd,1,42,0
6702,City_No_40,0.7759999999999999,Female,Graduate,Other,1,100-500,,1,34,0
2584,City_No_103,0.92,,Graduate,STEM,>20,10/49,Early Stage Startup,2,8,0
10306,City_No_103,0.92,,Masters,STEM,6,50-99,Pvt Ltd,2,28,0
5755,City_No_65,0.802,Male,Graduate,STEM,15,500-999,Pvt Ltd,>4,10,0
13457,City_No_10,0.895,,Masters,STEM,14,50-99,Pvt Ltd,>4,74,0
22291,City_No_75,0.939,Male,,,>20,50-99,Pvt Ltd,1,15,0
736,City_No_23,0.899,Male,Graduate,STEM,>20,10000+,Pvt Ltd,>4,7,1
24085,City_No_21,0.624,,Masters,STEM,3,10/49,Pvt Ltd,1,11,1
24043,City_No_21,0.624,Male,Graduate,STEM,5,10000+,Pvt Ltd,never,28,1
2237,City_No_36,0.893,Male,Graduate,Business Degree,>20,100-500,Pvt Ltd,>4,25,0
32759,City_No_145,0.555,Male,Graduate,Humanities,6,100-500,Funded Startup,2,70,1
6753,City_No_136,0.897,Male,Graduate,STEM,17,500-999,Pvt Ltd,1,18,0
16327,City_No_114,0.926,Female,High School,,6,500-999,Pvt Ltd,never,23,0
7429,City_No_103,0.92,Male,Masters,STEM,>20,1000-4999,Pvt Ltd,3,86,0
24964,City_No_21,0.624,Male,Masters,STEM,2,1000-4999,Pvt Ltd,1,34,1
24832,City_No_103,0.92,,,,>20,10000+,Pvt Ltd,>4,50,0
11736,City_No_21,0.624,,High School,,7,,,never,46,1
71,City_No_103,0.92,Male,Primary School,,>20,<10,Funded Startup,2,35,0
21954,City_No_103,0.92,,Masters,STEM,10,100-500,Public Sector,>4,104,0
5404,City_No_103,0.92,Male,Graduate,STEM,>20,<10,Pvt Ltd,>4,69,0
16672,City_No_16,0.91,,Masters,STEM,14,1000-4999,,,47,0
21295,City_No_21,0.624,Male,High School,,10,,,never,26,0
18073,City_No_114,0.926,,Graduate,STEM,>20,,,never,162,0
8394,City_No_103,0.92,Male,Graduate,STEM,12,100-500,,>4,45,0
19600,City_No_159,0.843,Male,Masters,STEM,18,10000+,Pvt Ltd,4,7,0
25163,City_No_28,0.939,Other,High School,,4,50-99,,2,12,0
200,City_No_103,0.92,Male,Graduate,Humanities,>20,100-500,Pvt Ltd,3,11,1
32068,City_No_126,0.479,,Primary School,,19,,Pvt Ltd,never,62,1
16047,City_No_114,0.926,Male,Graduate,STEM,9,5000-9999,Public Sector,1,37,0
15828,City_No_103,0.92,Male,Graduate,STEM,12,10/49,Early Stage Startup,4,50,0
8246,City_No_21,0.624,,Graduate,STEM,14,500-999,Pvt Ltd,1,224,0
5986,City_No_21,0.624,,Masters,STEM,5,500-999,Pvt Ltd,2,62,0
27785,City_No_16,0.91,Female,Masters,Humanities,2,100-500,Pvt Ltd,1,20,0
18969,City_No_36,0.893,,High School,,5,<10,Early Stage Startup,1,23,0
9893,City_No_7,0.647,,Masters,STEM,4,,,1,26,1
28160,City_No_21,0.624,,High School,,3,,,never,58,0
14735,City_No_116,0.743,,High School,,2,100-500,Pvt Ltd,,108,0
12763,City_No_136,0.897,Female,Masters,Arts,9,<10,Public Sector,3,28,0
7963,City_No_21,0.624,Male,Graduate,STEM,8,5000-9999,Pvt Ltd,1,57,1
30431,City_No_103,0.92,Male,Graduate,STEM,10,10000+,Pvt Ltd,>4,39,0
18176,City_No_97,0.925,,Masters,Humanities,1,500-999,,never,13,0
13896,City_No_114,0.926,Female,Masters,Other,7,50-99,Pvt Ltd,2,83,0
25441,City_No_103,0.92,Male,Graduate,STEM,16,10000+,Pvt Ltd,>4,90,0
15344,City_No_74,0.579,Male,Masters,STEM,2,100-500,Pvt Ltd,2,32,0
10312,City_No_103,0.92,Male,Graduate,STEM,10,10000+,Pvt Ltd,1,55,0
21877,City_No_100,0.887,Male,Masters,STEM,13,50-99,Pvt Ltd,2,83,0
10725,City_No_21,0.624,Male,Graduate,STEM,5,10/49,Pvt Ltd,1,92,0
19181,City_No_103,0.92,Male,Graduate,Other,3,100-500,NGO,1,74,0
15275,City_No_103,0.92,Male,Graduate,STEM,9,,,>4,46,0
18091,City_No_103,0.92,Male,Graduate,STEM,14,100-500,Funded Startup,1,11,0
4813,City_No_24,0.698,Male,Primary School,,4,,,1,13,0
16308,City_No_21,0.624,Female,Masters,STEM,,5000-9999,Pvt Ltd,,216,0
5269,City_No_23,0.899,Male,Graduate,STEM,16,500-999,Funded Startup,4,50,0
19105,City_No_114,0.926,Male,Masters,STEM,>20,1000-4999,Pvt Ltd,2,59,0
30415,City_No_103,0.92,Male,Masters,Humanities,>20,,,1,15,0
31036,City_No_21,0.624,Female,Masters,STEM,2,,Funded Startup,1,7,0
14663,City_No_21,0.624,,Masters,STEM,<1,100-500,Pvt Ltd,2,22,1
30540,City_No_103,0.92,Male,Primary School,,6,,,never,56,0
221,City_No_159,0.843,Male,Masters,STEM,15,,Pvt Ltd,never,12,0
22333,City_No_89,0.925,Female,Graduate,STEM,5,500-999,,1,75,0
13212,City_No_103,0.92,Male,Graduate,STEM,16,10000+,Pvt Ltd,3,12,0
26201,City_No_103,0.92,,Masters,Humanities,13,500-999,Public Sector,>4,182,0
28004,City_No_103,0.92,,Graduate,STEM,9,100-500,Pvt Ltd,2,75,0
10180,City_No_103,0.92,Male,Graduate,STEM,>20,100-500,Pvt Ltd,>4,29,0
13769,City_No_121,0.7809999999999999,Female,Masters,STEM,7,10000+,Pvt Ltd,1,21,0
5998,City_No_103,0.92,Male,Graduate,STEM,2,50-99,,2,5,0
20474,City_No_136,0.897,Male,Masters,STEM,9,,,1,4,0
15516,City_No_136,0.897,Male,Masters,STEM,,100-500,,,46,0
30780,City_No_103,0.92,Male,Graduate,STEM,<1,100-500,Funded Startup,1,17,1
4567,City_No_105,0.794,Female,Graduate,STEM,5,1000-4999,Pvt Ltd,1,65,0
10761,City_No_21,0.624,Male,Graduate,STEM,,100-500,Pvt Ltd,1,52,0
3026,City_No_102,0.804,Male,Graduate,STEM,17,,,1,75,0
27017,City_No_73,0.754,Other,Graduate,STEM,<1,,,never,7,0
7559,City_No_103,0.92,Male,Graduate,STEM,4,50-99,Pvt Ltd,1,42,0
12332,City_No_103,0.92,Male,Graduate,STEM,2,,,1,12,0
3974,City_No_102,0.804,Male,Masters,STEM,7,10000+,Public Sector,1,2,1
13267,City_No_75,0.939,Male,Graduate,STEM,9,,Pvt Ltd,1,40,0
23427,City_No_24,0.698,,High School,,8,,,never,63,0
17605,City_No_50,0.8959999999999999,,Graduate,STEM,>20,,,never,10,0
20912,City_No_73,0.754,,Graduate,STEM,5,,,never,46,0
13948,City_No_114,0.926,Male,Phd,STEM,>20,10000+,Pvt Ltd,1,18,0
15205,City_No_160,0.92,Male,High School,,7,100-500,Pvt Ltd,1,55,0
15140,City_No_173,0.878,Male,Primary School,,8,,,1,4,0
21736,City_No_114,0.926,Male,Graduate,STEM,7,100-500,Pvt Ltd,1,324,1
19800,City_No_162,0.767,Male,Graduate,STEM,4,50-99,Pvt Ltd,1,26,0
23755,City_No_149,0.6890000000000001,Male,Graduate,STEM,16,10/49,Pvt Ltd,>4,140,0
12148,City_No_103,0.92,Male,Phd,Humanities,>20,,,>4,158,0
16451,City_No_21,0.624,,Graduate,STEM,6,100-500,,never,6,1
27190,City_No_103,0.92,,Masters,STEM,2,100-500,Pvt Ltd,1,80,1
19370,City_No_19,0.682,,High School,,2,,,never,260,0
20207,City_No_103,0.92,Male,Graduate,STEM,20,50-99,Pvt Ltd,>4,7,0
4749,City_No_136,0.897,Male,High School,,<1,50-99,Pvt Ltd,1,64,0
21338,City_No_103,0.92,Male,High School,,3,,,never,22,0
18506,City_No_21,0.624,Male,Masters,STEM,1,50-99,Pvt Ltd,1,22,0
19715,City_No_21,0.624,,Masters,STEM,3,50-99,,2,34,0
10550,City_No_21,0.624,Male,Graduate,STEM,10,50-99,Pvt Ltd,never,44,1
32681,City_No_44,0.725,Male,Graduate,STEM,3,,,1,50,0
12075,City_No_160,0.92,Male,Graduate,STEM,9,100-500,Early Stage Startup,>4,78,0
10828,City_No_136,0.897,Male,Masters,STEM,11,50-99,Pvt Ltd,2,12,0
17948,City_No_103,0.92,Male,Graduate,STEM,7,10000+,Pvt Ltd,3,28,0
22514,City_No_36,0.893,Male,Masters,STEM,10,1000-4999,Pvt Ltd,>4,222,0
4,City_No_103,0.92,Male,Masters,STEM,9,50-99,Public Sector,>4,13,0
18446,City_No_30,0.698,,Graduate,STEM,8,100-500,Public Sector,3,7,0
27469,City_No_103,0.92,Male,Graduate,STEM,10,10000+,Pvt Ltd,3,33,0
32443,City_No_149,0.6890000000000001,Male,Graduate,STEM,5,<10,Pvt Ltd,1,61,0
14208,City_No_103,0.92,Male,Primary School,,12,,,1,78,0
28786,City_No_104,0.924,Male,Graduate,Arts,12,<10,Early Stage Startup,never,50,0
16053,City_No_103,0.92,Male,Graduate,STEM,>20,100-500,Pvt Ltd,>4,49,0
9847,City_No_103,0.92,,Graduate,STEM,>20,50-99,Pvt Ltd,>4,51,0
114,City_No_16,0.91,Male,,,>20,50-99,Funded Startup,1,82,0
19839,City_No_16,0.91,Male,Graduate,STEM,8,100-500,Funded Startup,1,74,0
12455,City_No_75,0.939,,Graduate,STEM,2,,,never,36,0
26933,City_No_71,0.884,Male,Graduate,STEM,5,10000+,Pvt Ltd,1,7,0
1370,City_No_11,0.55,Male,Graduate,STEM,2,,,1,65,1
20539,City_No_173,0.878,Male,High School,,>20,1000-4999,Pvt Ltd,>4,196,0
8224,City_No_1,0.847,Male,Masters,STEM,3,,,never,39,0
10221,City_No_103,0.92,Female,Graduate,STEM,9,10000+,Pvt Ltd,4,34,0
6888,City_No_100,0.887,Male,High School,,5,,Pvt Ltd,2,106,0
10821,City_No_16,0.91,Male,Masters,STEM,6,,,4,15,0
24952,City_No_27,0.848,Male,Graduate,STEM,7,50-99,Pvt Ltd,never,86,0
17227,City_No_80,0.847,Male,Graduate,STEM,20,10000+,Pvt Ltd,never,9,0
24801,City_No_103,0.92,Male,Graduate,STEM,13,50-99,Funded Startup,1,84,0
29285,City_No_21,0.624,Male,High School,,7,,,2,25,0
7399,City_No_103,0.92,,Graduate,STEM,10,,,2,4,0
13647,City_No_114,0.926,Female,Masters,STEM,>20,10000+,Pvt Ltd,1,140,0
17212,City_No_114,0.926,Male,Graduate,STEM,15,,,>4,14,0
30152,City_No_103,0.92,Male,Graduate,No Major,7,1000-4999,Public Sector,>4,22,0
2232,City_No_136,0.897,Male,Masters,STEM,14,100-500,Pvt Ltd,1,83,0
28813,City_No_75,0.939,,Graduate,STEM,17,,,>4,194,0
19526,City_No_21,0.624,Male,,,10,100-500,Pvt Ltd,2,12,0
7264,City_No_103,0.92,,Graduate,STEM,>20,,,2,110,1
31261,City_No_21,0.624,Male,Graduate,STEM,4,5000-9999,Pvt Ltd,1,70,0
14686,City_No_21,0.624,,Graduate,STEM,4,50-99,Pvt Ltd,1,105,0
29065,City_No_150,0.698,Other,Phd,Humanities,>20,,,1,9,1
20440,City_No_138,0.836,Male,High School,,>20,50-99,Pvt Ltd,2,108,0
10832,City_No_73,0.754,Male,Phd,STEM,>20,10000+,Public Sector,>4,26,0
19219,City_No_16,0.91,Male,Graduate,STEM,5,50-99,Pvt Ltd,1,70,0
25732,City_No_16,0.91,Male,Graduate,STEM,17,,Pvt Ltd,2,52,0
13091,City_No_160,0.92,Male,Graduate,Other,6,10000+,Public Sector,3,55,0
17922,City_No_123,0.738,Male,Graduate,STEM,3,100-500,Pvt Ltd,1,55,1
19479,City_No_114,0.926,,,,>20,,,2,27,0
32238,City_No_159,0.843,Male,Primary School,,8,,,1,162,0
8104,City_No_13,0.8270000000000001,Male,Masters,STEM,13,1000-4999,Pvt Ltd,never,15,0
27077,City_No_136,0.897,Male,Masters,STEM,16,,,1,80,0
4093,City_No_103,0.92,Male,Graduate,STEM,19,100-500,Pvt Ltd,2,48,0
7325,City_No_75,0.939,Male,Graduate,STEM,16,50-99,,1,139,0
11467,City_No_114,0.926,Male,Graduate,STEM,10,,,1,70,0
15611,City_No_67,0.855,,Graduate,STEM,14,100-500,Pvt Ltd,1,56,0
24160,City_No_21,0.624,Female,Graduate,STEM,2,10/49,,never,59,1
22381,City_No_21,0.624,Male,Graduate,STEM,7,,,1,63,0
24452,City_No_103,0.92,Male,Graduate,STEM,6,1000-4999,Pvt Ltd,1,106,0
10592,City_No_77,0.83,Male,Graduate,STEM,15,10/49,Pvt Ltd,2,16,0
18103,City_No_103,0.92,Female,Graduate,STEM,14,100-500,Public Sector,2,64,0
13304,City_No_21,0.624,Male,,,6,100-500,Pvt Ltd,1,51,0
10773,City_No_21,0.624,Male,Graduate,No Major,2,50-99,Early Stage Startup,never,83,0
17772,City_No_21,0.624,Male,Graduate,STEM,5,10000+,Pvt Ltd,1,21,1
20991,City_No_103,0.92,Male,Graduate,STEM,2,,,1,19,1
7365,City_No_57,0.866,Male,Phd,STEM,9,100-500,Pvt Ltd,>4,53,0
13076,City_No_103,0.92,,Graduate,STEM,>20,,,4,146,1
32852,City_No_100,0.887,Male,High School,,<1,50-99,Pvt Ltd,1,59,0
16749,City_No_114,0.926,Male,Masters,STEM,16,1000-4999,NGO,>4,101,0
1414,City_No_101,0.5579999999999999,,Graduate,STEM,5,10/49,Early Stage Startup,,141,0
18453,City_No_65,0.802,Female,Graduate,STEM,8,100-500,Pvt Ltd,2,22,1
11443,City_No_74,0.579,Male,Graduate,Other,15,,,never,68,1
29925,City_No_16,0.91,Male,Graduate,STEM,2,,,never,78,1
25486,City_No_36,0.893,,High School,,5,,,1,10,0
23126,City_No_103,0.92,Male,Graduate,Arts,>20,100-500,Funded Startup,1,28,0
13681,City_No_114,0.926,Male,Graduate,STEM,>20,10/49,Pvt Ltd,>4,21,0
20147,City_No_90,0.698,,Graduate,STEM,1,,,never,34,0
21198,City_No_160,0.92,,Masters,STEM,16,100-500,,>4,24,0
17048,City_No_103,0.92,Female,Graduate,STEM,9,,,2,34,1
4351,City_No_103,0.92,Male,Graduate,STEM,15,10000+,Pvt Ltd,>4,37,0
8809,City_No_103,0.92,Male,Graduate,Other,>20,100-500,Pvt Ltd,>4,33,0
6970,City_No_100,0.887,,High School,,3,10/49,Pvt Ltd,1,12,0
22603,City_No_136,0.897,Male,Masters,STEM,<1,<10,Pvt Ltd,1,114,0
28169,City_No_103,0.92,Male,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,69,0
6113,City_No_100,0.887,Male,Graduate,STEM,>20,100-500,Pvt Ltd,2,139,0
20966,City_No_73,0.754,,Graduate,STEM,11,1000-4999,Pvt Ltd,,156,0
4671,City_No_74,0.579,,Graduate,STEM,1,,,1,16,1
12899,City_No_16,0.91,Male,Graduate,STEM,18,,,1,15,0
9318,City_No_21,0.624,Male,Primary School,,4,,,never,25,1
19318,City_No_103,0.92,Male,High School,,2,10000+,Public Sector,never,34,0
31978,City_No_67,0.855,Male,Graduate,STEM,2,,Pvt Ltd,never,6,0
11167,City_No_103,0.92,,High School,,5,,,2,27,1
19244,City_No_103,0.92,Female,Graduate,STEM,>20,50-99,Pvt Ltd,>4,83,0
25784,City_No_103,0.92,Male,Graduate,STEM,6,10/49,Pvt Ltd,3,26,0
15247,City_No_103,0.92,Other,Graduate,Other,>20,,,>4,90,0
29090,City_No_21,0.624,Male,Graduate,STEM,10,1000-4999,Pvt Ltd,1,7,0
23664,City_No_2,0.7879999999999999,Male,High School,,>20,100-500,Funded Startup,1,56,0
17562,City_No_160,0.92,Male,Graduate,STEM,>20,,,1,80,1
14485,City_No_21,0.624,Male,Masters,STEM,5,50-99,Pvt Ltd,2,23,0
31383,City_No_103,0.92,Male,Primary School,,3,,Pvt Ltd,never,11,0
19326,City_No_103,0.92,Male,Graduate,STEM,6,50-99,Funded Startup,1,11,0
28923,City_No_103,0.92,Male,Graduate,STEM,17,10000+,Pvt Ltd,1,48,0
12833,City_No_16,0.91,Male,Graduate,Business Degree,>20,100-500,Pvt Ltd,1,10,0
13724,City_No_114,0.926,Male,Masters,STEM,9,50-99,Public Sector,2,2,0
3338,City_No_36,0.893,Male,,,12,50-99,Pvt Ltd,4,11,0
26843,City_No_91,0.691,Male,Graduate,STEM,7,,,1,96,0
32951,City_No_16,0.91,,Graduate,STEM,1,,,1,6,1
19273,City_No_103,0.92,Male,Graduate,STEM,7,,,2,10,0
28206,City_No_27,0.848,Male,Graduate,STEM,12,,,1,36,1
24075,City_No_21,0.624,Male,Graduate,STEM,6,50-99,Pvt Ltd,3,56,1
25829,City_No_16,0.91,Male,Graduate,No Major,9,,,2,56,1
7330,City_No_103,0.92,Male,Masters,Humanities,>20,,,>4,32,1
23490,City_No_23,0.899,Male,Graduate,STEM,4,,,never,18,1
3174,City_No_16,0.91,Male,Masters,STEM,9,10/49,Other,2,324,0
21559,City_No_104,0.924,Male,Graduate,STEM,7,500-999,,2,184,0
